EmployeeID,Position,ExperienceYears,Degree,Field,Certification,ResearchPublications,University,Location,Salary
5950,Associate Professor,31,PhD,Arts,Advanced Certified,62,University A,Urban,142870
5951,Assistant Professor,29,PhD,Business,None,61,University B,Suburban,98670
5952,Associate Professor,17,PhD,Business,None,93,University D,Rural,102100
5953,Professor,29,Bachelor's,Medicine,Advanced Certified,28,University D,Suburban,117810
5954,Associate Professor,15,Bachelor's,Medicine,Advanced Certified,73,University B,Urban,115830
5955,Associate Professor,26,PhD,Science,None,31,University A,Rural,94200
5956,Associate Professor,12,Bachelor's,Engineering,Advanced Certified,72,University C,Urban,113620
5957,Lecturer,25,Master's,Arts,Advanced Certified,24,University D,Rural,73300
5958,Professor,5,PhD,Science,Advanced Certified,15,University D,Rural,107500
5959,Associate Professor,4,PhD,Engineering,Advanced Certified,14,University B,Urban,112840
5960,Associate Professor,31,PhD,Science,Certified,58,University C,Urban,136630
5961,Associate Professor,3,Bachelor's,Medicine,None,47,University D,Suburban,77990
5962,Assistant Professor,3,Bachelor's,Medicine,Certified,17,University C,Suburban,61490
5963,Lecturer,26,Bachelor's,Business,None,22,University C,Urban,79820
5964,Assistant Professor,17,Master's,Arts,Advanced Certified,54,University D,Suburban,87230
5965,Lecturer,10,Bachelor's,Arts,Certified,41,University C,Suburban,66220
5966,Associate Professor,2,PhD,Arts,Advanced Certified,2,University C,Urban,108420
5967,Professor,24,Bachelor's,Science,Advanced Certified,70,University B,Rural,113000
5968,Research Scientist,11,Bachelor's,Science,Advanced Certified,51,University B,Urban,97110
5969,Research Scientist,24,Bachelor's,Arts,None,10,University C,Suburban,72600
5970,Associate Professor,35,Bachelor's,Business,Advanced Certified,54,University A,Urban,123890
5971,Assistant Professor,23,PhD,Engineering,None,87,University C,Urban,119470
5972,Professor,32,Bachelor's,Science,None,98,University D,Rural,115600
5973,Lecturer,23,PhD,Arts,Advanced Certified,24,University A,Rural,82300
5974,Associate Professor,34,Bachelor's,Medicine,None,91,University B,Suburban,104720
5975,Professor,19,Master's,Science,Certified,75,University A,Suburban,123750
5976,Professor,2,Master's,Engineering,None,86,University B,Suburban,113520
5977,Lecturer,2,PhD,Science,Advanced Certified,80,University A,Suburban,91300
5978,Professor,15,PhD,Engineering,Advanced Certified,40,University C,Suburban,129250
5979,Assistant Professor,21,Master's,Engineering,Certified,36,University B,Urban,95810
5980,Assistant Professor,35,Master's,Science,Certified,81,University D,Urban,116610
5981,Assistant Professor,5,Bachelor's,Engineering,None,54,University A,Suburban,67430
5982,Professor,27,Master's,Science,None,8,University C,Rural,100100
5983,Assistant Professor,24,PhD,Science,Certified,98,University A,Rural,97600
5984,Lecturer,7,PhD,Business,Advanced Certified,35,University A,Suburban,84150
5985,Professor,6,Master's,Medicine,Advanced Certified,56,University D,Urban,138060
5986,Research Scientist,33,PhD,Engineering,Certified,62,University A,Rural,98900
5987,Professor,17,Bachelor's,Science,Certified,81,University D,Rural,107700
5988,Lecturer,30,Bachelor's,Engineering,Advanced Certified,19,University B,Rural,69800
5989,Research Scientist,8,Master's,Science,Advanced Certified,84,University D,Rural,84800
5990,Professor,40,PhD,Science,None,46,University D,Urban,161460
5991,Assistant Professor,7,Master's,Science,Certified,19,University B,Urban,82290
5992,Associate Professor,6,PhD,Medicine,Certified,5,University D,Rural,82000
5993,Associate Professor,4,PhD,Engineering,Certified,72,University C,Urban,122720
5994,Assistant Professor,1,PhD,Medicine,Advanced Certified,92,University A,Urban,115570
5995,Associate Professor,15,Bachelor's,Medicine,None,28,University D,Suburban,80410
5996,Associate Professor,31,PhD,Medicine,Advanced Certified,76,University A,Suburban,123970
5997,Assistant Professor,25,Bachelor's,Medicine,Certified,99,University D,Suburban,91630
5998,Assistant Professor,33,PhD,Business,Certified,90,University B,Suburban,110550
5999,Professor,35,Master's,Engineering,Certified,48,University B,Rural,115100
6000,Professor,5,Bachelor's,Engineering,Certified,5,University A,Suburban,95150
6001,Assistant Professor,5,Bachelor's,Science,Certified,38,University A,Suburban,67210
6002,Lecturer,36,Bachelor's,Engineering,Advanced Certified,31,University A,Urban,97760
6003,Associate Professor,17,Master's,Medicine,None,48,University B,Rural,83100
6004,Professor,14,Bachelor's,Arts,Certified,42,University A,Urban,127920
6005,Associate Professor,29,Master's,Engineering,Certified,27,University D,Urban,114270
6006,Research Scientist,8,PhD,Arts,Certified,44,University D,Urban,107640
6007,Assistant Professor,34,PhD,Business,Advanced Certified,64,University A,Suburban,109780
6008,Lecturer,40,Master's,Science,Advanced Certified,49,University B,Rural,85800
6009,Research Scientist,1,Bachelor's,Science,Certified,53,University D,Suburban,72710
6010,Research Scientist,29,Bachelor's,Science,Certified,50,University B,Rural,79500
6011,Research Scientist,36,Master's,Business,Certified,42,University B,Urban,112320
6012,Assistant Professor,37,PhD,Medicine,Certified,63,University B,Rural,97100
6013,Professor,29,Master's,Arts,Certified,94,University A,Urban,157690
6014,Assistant Professor,5,Bachelor's,Engineering,Advanced Certified,29,University B,Suburban,69630
6015,Professor,32,Bachelor's,Medicine,Certified,81,University B,Urban,149760
6016,Research Scientist,24,Bachelor's,Science,Certified,92,University A,Suburban,93940
6017,Research Scientist,19,Bachelor's,Science,Certified,41,University C,Suburban,79970
6018,Lecturer,12,PhD,Medicine,Advanced Certified,37,University D,Suburban,87340
6019,Professor,1,PhD,Arts,Certified,86,University A,Urban,150410
6020,Research Scientist,7,PhD,Medicine,Advanced Certified,85,University D,Suburban,103950
6021,Associate Professor,17,Bachelor's,Business,None,65,University A,Rural,81500
6022,Lecturer,34,Bachelor's,Science,Advanced Certified,68,University A,Rural,81600
6023,Assistant Professor,7,Bachelor's,Arts,Certified,14,University A,Rural,57300
6024,Lecturer,17,Master's,Engineering,Advanced Certified,60,University D,Rural,76500
6025,Associate Professor,3,Bachelor's,Science,Certified,95,University A,Suburban,91850
6026,Professor,29,PhD,Medicine,Advanced Certified,5,University A,Rural,117500
6027,Assistant Professor,22,PhD,Arts,Advanced Certified,77,University A,Urban,125320
6028,Assistant Professor,38,PhD,Science,None,23,University D,Rural,86600
6029,Professor,29,Master's,Engineering,Advanced Certified,84,University C,Rural,123300
6030,Lecturer,5,PhD,Engineering,None,13,University A,Urban,83330
6031,Research Scientist,30,Master's,Medicine,None,11,University A,Urban,96460
6032,Lecturer,23,Master's,Business,Advanced Certified,54,University A,Rural,78300
6033,Associate Professor,21,Master's,Medicine,Advanced Certified,67,University A,Suburban,105490
6034,Research Scientist,26,Bachelor's,Arts,Advanced Certified,43,University A,Urban,104780
6035,Lecturer,21,Bachelor's,Medicine,None,84,University C,Suburban,78430
6036,Professor,20,PhD,Arts,Certified,80,University B,Suburban,136400
6037,Associate Professor,23,PhD,Business,Certified,92,University B,Rural,107900
6038,Associate Professor,4,Master's,Medicine,None,50,University A,Suburban,84700
6039,Associate Professor,21,Bachelor's,Engineering,None,79,University D,Suburban,94930
6040,Research Scientist,21,PhD,Arts,Advanced Certified,81,University C,Suburban,110770
6041,Assistant Professor,1,PhD,Arts,Advanced Certified,37,University C,Rural,77900
6042,Research Scientist,15,Bachelor's,Engineering,Certified,40,University C,Urban,91650
6043,Lecturer,17,Master's,Medicine,Certified,43,University B,Rural,69100
6044,Assistant Professor,14,PhD,Business,Certified,74,University D,Urban,114140
6045,Lecturer,19,PhD,Science,Advanced Certified,95,University B,Suburban,103950
6046,Assistant Professor,34,Bachelor's,Medicine,Advanced Certified,91,University C,Urban,117260
6047,Research Scientist,6,Bachelor's,Medicine,None,15,University B,Urban,75400
6048,Associate Professor,6,Master's,Arts,Advanced Certified,97,University B,Urban,122720
6049,Professor,5,Master's,Arts,Certified,49,University A,Urban,130390
6050,Associate Professor,7,PhD,Business,None,93,University A,Suburban,106810
6051,Research Scientist,33,Master's,Business,Advanced Certified,37,University A,Urban,114270
6052,Assistant Professor,13,PhD,Business,Certified,85,University C,Urban,116350
6053,Associate Professor,1,PhD,Engineering,Advanced Certified,4,University A,Suburban,91630
6054,Research Scientist,13,Bachelor's,Science,None,8,University C,Urban,78130
6055,Lecturer,27,PhD,Science,Advanced Certified,76,University A,Rural,94700
6056,Professor,7,Bachelor's,Business,Certified,38,University C,Urban,122330
6057,Associate Professor,3,PhD,Arts,None,86,University B,Rural,93700
6058,Assistant Professor,25,PhD,Science,Certified,26,University D,Rural,83700
6059,Lecturer,33,PhD,Medicine,None,31,University C,Rural,81700
6060,Research Scientist,40,Master's,Engineering,Advanced Certified,63,University B,Suburban,106260
6061,Professor,17,Master's,Arts,Advanced Certified,94,University A,Rural,119300
6062,Assistant Professor,14,Bachelor's,Engineering,Certified,32,University B,Rural,64400
6063,Research Scientist,37,PhD,Medicine,Advanced Certified,89,University B,Suburban,121330
6064,Research Scientist,23,Bachelor's,Science,None,17,University D,Suburban,73590
6065,Associate Professor,24,Bachelor's,Engineering,Advanced Certified,75,University A,Rural,94000
6066,Associate Professor,29,PhD,Engineering,Advanced Certified,66,University C,Suburban,120670
6067,Assistant Professor,38,Master's,Engineering,Advanced Certified,4,University C,Urban,103740
6068,Research Scientist,27,Master's,Medicine,Advanced Certified,77,University C,Rural,92900
6069,Associate Professor,38,Bachelor's,Arts,Advanced Certified,58,University A,Rural,97600
6070,Professor,40,Master's,Arts,Advanced Certified,75,University C,Urban,165100
6071,Professor,23,PhD,Medicine,Advanced Certified,3,University D,Suburban,125510
6072,Research Scientist,31,PhD,Engineering,Advanced Certified,15,University B,Urban,120250
6073,Associate Professor,36,Master's,Engineering,Certified,74,University A,Urban,131040
6074,Assistant Professor,17,Master's,Business,Certified,99,University C,Suburban,92730
6075,Assistant Professor,37,Bachelor's,Science,Advanced Certified,47,University B,Suburban,91190
6076,Assistant Professor,3,Master's,Science,Certified,65,University B,Rural,70500
6077,Professor,36,Bachelor's,Arts,Advanced Certified,76,University D,Rural,120200
6078,Associate Professor,5,PhD,Medicine,Advanced Certified,7,University C,Rural,85900
6079,Associate Professor,15,PhD,Engineering,Advanced Certified,43,University A,Suburban,107910
6080,Professor,6,PhD,Science,Certified,20,University B,Rural,105000
6081,Assistant Professor,10,Master's,Medicine,None,25,University D,Urban,81900
6082,Assistant Professor,32,Master's,Medicine,Advanced Certified,34,University B,Rural,82800
6083,Research Scientist,23,Master's,Engineering,Advanced Certified,14,University D,Suburban,86130
6084,Lecturer,17,Bachelor's,Medicine,None,39,University D,Suburban,66330
6085,Associate Professor,20,Bachelor's,Science,Certified,29,University B,Rural,78800
6086,Associate Professor,15,Bachelor's,Business,None,65,University B,Suburban,88550
6087,Associate Professor,22,PhD,Science,Advanced Certified,79,University C,Suburban,119680
6088,Lecturer,6,Bachelor's,Business,None,12,University A,Rural,49400
6089,Research Scientist,4,Master's,Medicine,Advanced Certified,0,University D,Rural,66000
6090,Lecturer,23,Master's,Science,Certified,42,University D,Urban,93470
6091,Assistant Professor,19,PhD,Engineering,Certified,27,University B,Suburban,88990
6092,Assistant Professor,31,Master's,Medicine,Certified,0,University B,Rural,71500
6093,Associate Professor,3,Master's,Engineering,Advanced Certified,39,University B,Urban,105690
6094,Professor,28,Master's,Business,Certified,33,University A,Suburban,119460
6095,Associate Professor,3,Bachelor's,Arts,None,12,University B,Suburban,70290
6096,Professor,14,Bachelor's,Arts,Certified,60,University D,Urban,132600
6097,Lecturer,18,Master's,Business,Advanced Certified,65,University D,Suburban,85800
6098,Assistant Professor,27,Master's,Arts,None,3,University D,Rural,67100
6099,Professor,10,Master's,Medicine,None,88,University A,Urban,139880
6100,Lecturer,15,Master's,Medicine,None,97,University A,Urban,98670
6101,Assistant Professor,19,Bachelor's,Science,None,12,University A,Rural,59900
6102,Professor,9,PhD,Medicine,Advanced Certified,35,University A,Urban,147550
6103,Associate Professor,4,Master's,Arts,Certified,95,University C,Rural,89000
6104,Associate Professor,15,Bachelor's,Engineering,None,60,University C,Rural,79500
6105,Associate Professor,8,Master's,Science,Certified,57,University C,Suburban,91740
6106,Lecturer,1,PhD,Engineering,Certified,84,University B,Suburban,87230
6107,Associate Professor,7,Bachelor's,Arts,Certified,89,University A,Suburban,92730
6108,Research Scientist,31,Bachelor's,Engineering,Certified,14,University A,Suburban,80630
6109,Assistant Professor,18,PhD,Arts,Advanced Certified,92,University C,Suburban,107140
6110,Lecturer,12,PhD,Medicine,None,89,University C,Rural,82800
6111,Associate Professor,30,Bachelor's,Science,None,84,University A,Urban,119340
6112,Assistant Professor,33,PhD,Business,Certified,11,University C,Urban,110110
6113,Professor,7,Master's,Arts,None,75,University B,Suburban,113850
6114,Associate Professor,28,PhD,Medicine,Certified,68,University B,Rural,105600
6115,Assistant Professor,3,PhD,Engineering,Advanced Certified,60,University B,Rural,83500
6116,Research Scientist,6,Bachelor's,Medicine,None,41,University D,Rural,63200
6117,Professor,31,PhD,Engineering,Certified,89,University D,Urban,170690
6118,Research Scientist,38,Bachelor's,Engineering,None,31,University A,Rural,77200
6119,Assistant Professor,15,Master's,Engineering,Certified,1,University D,Suburban,70070
6120,Research Scientist,7,PhD,Engineering,None,7,University C,Rural,71900
6121,Assistant Professor,30,PhD,Science,Advanced Certified,90,University B,Suburban,113300
6122,Assistant Professor,27,Bachelor's,Engineering,None,100,University B,Urban,105950
6123,Research Scientist,17,Bachelor's,Science,Advanced Certified,53,University D,Urban,101530
6124,Assistant Professor,18,PhD,Business,Advanced Certified,7,University B,Rural,80400
